source: ,"Table 32-10-0358-01  Area, production and farm value of potatoes",,,,,,,,,,,,,
REF_DATE,GEO,DGUID,"Area, production and farm value of potatoes",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,British Columbia,2016A000259,"Harvested area, potatoes",Acres,28,units ,0,v47204,11.6,6100,,,,0
2013,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,280,,,,1
2013,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1708,,,,0
2013,British Columbia,2016A000259,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47215,11.7,,..,,,0
2013,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,,..,,,2
2013,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,,..,,,0
2014,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,341335,,,,0
2014,Canada,2016A000011124,"Harvested area, potatoes",Acres,28,units ,0,v47195,1.6,336957,,,,0
2014,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,299.1,,,,1
2014,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,100772,,,,0
2014,Canada,2016A000011124,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47206,1.7,,..,,,0
2014,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,,..,,,2
2014,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,,..,,,0
2014,Newfoundland and Labrador,2016A000210,"Seeded area, potatoes",Acres,28,units ,0,v47150,2.1,,F,,,0
2014,Newfoundland and Labrador,2016A000210,"Harvested area, potatoes",Acres,28,units ,0,v47205,2.6,,F,,,0
2014,Newfoundland and Labrador,2016A000210,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47161,2.2,,F,,,1
2014,Newfoundland and Labrador,2016A000210,"Production, potatoes",Hundredweight,156,thousands,3,v47172,2.3,,F,,,0
2014,Newfoundland and Labrador,2016A000210,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47216,2.7,,..,,,0
2014,Newfoundland and Labrador,2016A000210,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47183,2.4,,..,,,2
2014,Newfoundland and Labrador,2016A000210,"Total farm value, potatoes",Dollars,81,thousands,3,v47194,2.5,,..,,,0
2014,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,85000,,,,0
2014,Prince Edward Island,2016A000211,"Harvested area, potatoes",Acres,28,units ,0,v47196,3.6,84700,,,,0
2014,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,298,,,,1
2014,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,25240,,,,0
2014,Prince Edward Island,2016A000211,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47207,3.7,,..,,,0
2014,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,,..,,,2
2014,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,,..,,,0
2014,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,1725,,,,0
2014,Nova Scotia,2016A000212,"Harvested area, potatoes",Acres,28,units ,0,v47197,4.6,1725,,,,0
2014,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,282.2,,,,1
2014,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,487,,,,0
2014,Nova Scotia,2016A000212,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47208,4.7,,..,,,0
2014,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,,..,,,2
2014,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,,..,,,0
2014,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,47700,,,,0
2014,New Brunswick,2016A000213,"Harvested area, potatoes",Acres,28,units ,0,v47198,5.6,47600,,,,0
2014,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,300.6,,,,1
2014,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,14307,,,,0
2014,New Brunswick,2016A000213,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47209,5.7,,..,,,0
2014,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,,..,,,2
2014,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,,..,,,0
2014,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,42255,,,,0
2014,Quebec,2016A000224,"Harvested area, potatoes",Acres,28,units ,0,v47199,6.6,41019,,,,0
2014,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,276.7,,,,1
2014,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,11349,,,,0
2014,Quebec,2016A000224,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47210,6.7,,..,,,0
2014,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,,..,,,2
2014,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,,..,,,0
2014,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,35500,,,,0
2014,Ontario,2016A000235,"Harvested area, potatoes",Acres,28,units ,0,v47200,7.6,35000,,,,0
2014,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,235,,,,1
2014,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,8225,,,,0
2014,Ontario,2016A000235,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47211,7.7,,..,,,0
2014,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,,..,,,2
2014,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,,..,,,0
2014,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,63000,,,,0
2014,Manitoba,2016A000246,"Harvested area, potatoes",Acres,28,units ,0,v47201,8.6,62450,,,,0
2014,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,308.1,,,,1
2014,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,19240,,,,0
2014,Manitoba,2016A000246,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47212,8.7,,..,,,0
2014,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,,..,,,2
2014,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,,..,,,0
2014,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,6900,,,,0
2014,Saskatchewan,2016A000247,"Harvested area, potatoes",Acres,28,units ,0,v47202,9.6,6550,,,,0
2014,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,245,,,,1
2014,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,1605,,,,0
2014,Saskatchewan,2016A000247,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47213,9.7,,..,,,0
2014,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,,..,,,2
2014,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,,..,,,0
2014,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,52984,,,,0
2014,Alberta,2016A000248,"Harvested area, potatoes",Acres,28,units ,0,v47203,10.6,51742,,,,0
2014,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,361.2,,,,1
2014,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,18690,,,,0
2014,Alberta,2016A000248,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47214,10.7,,..,,,0
2014,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,,..,,,2
2014,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,,..,,,0
2014,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,5890,,,,0
2014,British Columbia,2016A000259,"Harvested area, potatoes",Acres,28,units ,0,v47204,11.6,5800,,,,0
2014,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,269.5,,,,1
2014,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1563,,,,0
2014,British Columbia,2016A000259,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47215,11.7,,..,,,0
2014,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,,..,,,2
2014,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,,..,,,0
2015,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units ,0,v47140,1.1,345263,,,,0
2015,Canada,2016A000011124,"Harvested area, potatoes",Acres,28,units ,0,v47195,1.6,339901,,,,0
2015,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47151,1.2,308.6,,,,1
2015,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,104907,,,,0
2015,Canada,2016A000011124,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47206,1.7,,..,,,0
2015,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47173,1.4,,..,,,2
2015,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,,..,,,0
2015,Newfoundland and Labrador,2016A000210,"Seeded area, potatoes",Acres,28,units ,0,v47150,2.1,,F,,,0
2015,Newfoundland and Labrador,2016A000210,"Harvested area, potatoes",Acres,28,units ,0,v47205,2.6,,F,,,0
2015,Newfoundland and Labrador,2016A000210,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47161,2.2,,F,,,1
2015,Newfoundland and Labrador,2016A000210,"Production, potatoes",Hundredweight,156,thousands,3,v47172,2.3,,F,,,0
2015,Newfoundland and Labrador,2016A000210,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47216,2.7,,..,,,0
2015,Newfoundland and Labrador,2016A000210,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47183,2.4,,..,,,2
2015,Newfoundland and Labrador,2016A000210,"Total farm value, potatoes",Dollars,81,thousands,3,v47194,2.5,,..,,,0
2015,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units ,0,v47141,3.1,85800,,,,0
2015,Prince Edward Island,2016A000211,"Harvested area, potatoes",Acres,28,units ,0,v47196,3.6,85300,,,,0
2015,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47152,3.2,291.3,,,,1
2015,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,24850,,,,0
2015,Prince Edward Island,2016A000211,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47207,3.7,,..,,,0
2015,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47174,3.4,,..,,,2
2015,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,,..,,,0
2015,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units ,0,v47142,4.1,1624,,,,0
2015,Nova Scotia,2016A000212,"Harvested area, potatoes",Acres,28,units ,0,v47197,4.6,1200,,,,0
2015,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47153,4.2,275,,,,1
2015,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,330,,,,0
2015,Nova Scotia,2016A000212,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47208,4.7,,..,,,0
2015,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47175,4.4,,..,,,2
2015,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,,..,,,0
2015,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units ,0,v47143,5.1,47700,,,,0
2015,New Brunswick,2016A000213,"Harvested area, potatoes",Acres,28,units ,0,v47198,5.6,47450,,,,0
2015,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47154,5.2,318.2,,,,1
2015,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,15100,,,,0
2015,New Brunswick,2016A000213,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47209,5.7,,..,,,0
2015,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47176,5.4,,..,,,2
2015,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,,..,,,0
2015,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units ,0,v47144,6.1,41761,,,,0
2015,Quebec,2016A000224,"Harvested area, potatoes",Acres,28,units ,0,v47199,6.6,41019,,,,0
2015,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47155,6.2,301.3,,,,1
2015,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,12359,,,,0
2015,Quebec,2016A000224,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47210,6.7,,..,,,0
2015,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47177,6.4,,..,,,2
2015,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,,..,,,0
2015,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units ,0,v47145,7.1,34750,,,,0
2015,Ontario,2016A000235,"Harvested area, potatoes",Acres,28,units ,0,v47200,7.6,34650,,,,0
2015,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47156,7.2,230,,,,1
2015,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,7970,,,,0
2015,Ontario,2016A000235,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47211,7.7,,..,,,0
2015,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47178,7.4,,..,,,2
2015,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,,..,,,0
2015,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units ,0,v47146,8.1,67300,,,,0
2015,Manitoba,2016A000246,"Harvested area, potatoes",Acres,28,units ,0,v47201,8.6,67000,,,,0
2015,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47157,8.2,322.8,,,,1
2015,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,21630,,,,0
2015,Manitoba,2016A000246,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47212,8.7,,..,,,0
2015,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47179,8.4,,..,,,2
2015,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,,..,,,0
2015,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units ,0,v47147,9.1,6700,,,,0
2015,Saskatchewan,2016A000247,"Harvested area, potatoes",Acres,28,units ,0,v47202,9.6,6700,,,,0
2015,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47158,9.2,250,,,,1
2015,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,1675,,,,0
2015,Saskatchewan,2016A000247,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47213,9.7,,..,,,0
2015,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47180,9.4,,..,,,2
2015,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,,..,,,0
2015,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units ,0,v47148,10.1,53128,,,,0
2015,Alberta,2016A000248,"Harvested area, potatoes",Acres,28,units ,0,v47203,10.6,50142,,,,0
2015,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47159,10.2,384.3,,,,1
2015,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,19270,,,,0
2015,Alberta,2016A000248,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47214,10.7,,..,,,0
2015,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47181,10.4,,..,,,2
2015,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,,..,,,0
2015,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units ,0,v47149,11.1,6100,,,,0
2015,British Columbia,2016A000259,"Harvested area, potatoes",Acres,28,units ,0,v47204,11.6,6070,,,,0
2015,British Columbia,2016A000259,"Average yield, potatoes",Hundredweight per harvested acres,159,units ,0,v47160,11.2,274,,,,1
2015,British Columbia,2016A000259,"Production, potatoes",Hundredweight,156,thousands,3,v47171,11.3,1663,,,,0
2015,British Columbia,2016A000259,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47215,11.7,,..,,,0
2015,British Columbia,2016A000259,"Average farm price, potatoes",Dollars per hundredweight,110,units ,0,v47182,11.4,,..,,,2
2015,British Columbia,2016A000259,"Total farm value, potatoes",Dollars,81,thousands,3,v47193,11.5,,..,,,0
2016,Canada,2016A000011124,"Seeded area, potatoes",Acres,28,units,0,v47140,1.1,346415,,,,0
2016,Canada,2016A000011124,"Harvested area, potatoes",Acres,28,units,0,v47195,1.6,340630,,,,0
2016,Canada,2016A000011124,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47151,1.2,308.9,,,,1
2016,Canada,2016A000011124,"Production, potatoes",Hundredweight,156,thousands,3,v47162,1.3,105224,,,,0
2016,Canada,2016A000011124,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47206,1.7,,..,,,0
2016,Canada,2016A000011124,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47173,1.4,,..,,,2
2016,Canada,2016A000011124,"Total farm value, potatoes",Dollars,81,thousands,3,v47184,1.5,,..,,,0
2016,Newfoundland and Labrador,2016A000210,"Seeded area, potatoes",Acres,28,units,0,v47150,2.1,,F,,,0
2016,Newfoundland and Labrador,2016A000210,"Harvested area, potatoes",Acres,28,units,0,v47205,2.6,,F,,,0
2016,Newfoundland and Labrador,2016A000210,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47161,2.2,,F,,,1
2016,Newfoundland and Labrador,2016A000210,"Production, potatoes",Hundredweight,156,thousands,3,v47172,2.3,,F,,,0
2016,Newfoundland and Labrador,2016A000210,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47216,2.7,,..,,,0
2016,Newfoundland and Labrador,2016A000210,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47183,2.4,,..,,,2
2016,Newfoundland and Labrador,2016A000210,"Total farm value, potatoes",Dollars,81,thousands,3,v47194,2.5,,..,,,0
2016,Prince Edward Island,2016A000211,"Seeded area, potatoes",Acres,28,units,0,v47141,3.1,87000,,,,0
2016,Prince Edward Island,2016A000211,"Harvested area, potatoes",Acres,28,units,0,v47196,3.6,86700,,,,0
2016,Prince Edward Island,2016A000211,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47152,3.2,296.7,,,,1
2016,Prince Edward Island,2016A000211,"Production, potatoes",Hundredweight,156,thousands,3,v47163,3.3,25723,,,,0
2016,Prince Edward Island,2016A000211,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47207,3.7,,..,,,0
2016,Prince Edward Island,2016A000211,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47174,3.4,,..,,,2
2016,Prince Edward Island,2016A000211,"Total farm value, potatoes",Dollars,81,thousands,3,v47185,3.5,,..,,,0
2016,Nova Scotia,2016A000212,"Seeded area, potatoes",Acres,28,units,0,v47142,4.1,1774,,,,0
2016,Nova Scotia,2016A000212,"Harvested area, potatoes",Acres,28,units,0,v47197,4.6,1600,,,,0
2016,Nova Scotia,2016A000212,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47153,4.2,270,,,,1
2016,Nova Scotia,2016A000212,"Production, potatoes",Hundredweight,156,thousands,3,v47164,4.3,432,,,,0
2016,Nova Scotia,2016A000212,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47208,4.7,,..,,,0
2016,Nova Scotia,2016A000212,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47175,4.4,,..,,,2
2016,Nova Scotia,2016A000212,"Total farm value, potatoes",Dollars,81,thousands,3,v47186,4.5,,..,,,0
2016,New Brunswick,2016A000213,"Seeded area, potatoes",Acres,28,units,0,v47143,5.1,47630,,,,0
2016,New Brunswick,2016A000213,"Harvested area, potatoes",Acres,28,units,0,v47198,5.6,47000,,,,0
2016,New Brunswick,2016A000213,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47154,5.2,305,,,,1
2016,New Brunswick,2016A000213,"Production, potatoes",Hundredweight,156,thousands,3,v47165,5.3,14335,,,,0
2016,New Brunswick,2016A000213,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47209,5.7,,..,,,0
2016,New Brunswick,2016A000213,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47176,5.4,,..,,,2
2016,New Brunswick,2016A000213,"Total farm value, potatoes",Dollars,81,thousands,3,v47187,5.5,,..,,,0
2016,Quebec,2016A000224,"Seeded area, potatoes",Acres,28,units,0,v47144,6.1,41761,,,,0
2016,Quebec,2016A000224,"Harvested area, potatoes",Acres,28,units,0,v47199,6.6,41514,,,,0
2016,Quebec,2016A000224,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47155,6.2,294.7,,,,1
2016,Quebec,2016A000224,"Production, potatoes",Hundredweight,156,thousands,3,v47166,6.3,12233,,,,0
2016,Quebec,2016A000224,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47210,6.7,,..,,,0
2016,Quebec,2016A000224,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47177,6.4,,..,,,2
2016,Quebec,2016A000224,"Total farm value, potatoes",Dollars,81,thousands,3,v47188,6.5,,..,,,0
2016,Ontario,2016A000235,"Seeded area, potatoes",Acres,28,units,0,v47145,7.1,34800,,,,0
2016,Ontario,2016A000235,"Harvested area, potatoes",Acres,28,units,0,v47200,7.6,34750,,,,0
2016,Ontario,2016A000235,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47156,7.2,190,,,,1
2016,Ontario,2016A000235,"Production, potatoes",Hundredweight,156,thousands,3,v47167,7.3,6603,,,,0
2016,Ontario,2016A000235,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47211,7.7,,..,,,0
2016,Ontario,2016A000235,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47178,7.4,,..,,,2
2016,Ontario,2016A000235,"Total farm value, potatoes",Dollars,81,thousands,3,v47189,7.5,,..,,,0
2016,Manitoba,2016A000246,"Seeded area, potatoes",Acres,28,units,0,v47146,8.1,65914,,,,0
2016,Manitoba,2016A000246,"Harvested area, potatoes",Acres,28,units,0,v47201,8.6,64000,,,,0
2016,Manitoba,2016A000246,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47157,8.2,350,,,,1
2016,Manitoba,2016A000246,"Production, potatoes",Hundredweight,156,thousands,3,v47168,8.3,22400,,,,0
2016,Manitoba,2016A000246,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47212,8.7,,..,,,0
2016,Manitoba,2016A000246,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47179,8.4,,..,,,2
2016,Manitoba,2016A000246,"Total farm value, potatoes",Dollars,81,thousands,3,v47190,8.5,,..,,,0
2016,Saskatchewan,2016A000247,"Seeded area, potatoes",Acres,28,units,0,v47147,9.1,6900,,,,0
2016,Saskatchewan,2016A000247,"Harvested area, potatoes",Acres,28,units,0,v47202,9.6,6800,,,,0
2016,Saskatchewan,2016A000247,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47158,9.2,250,,,,1
2016,Saskatchewan,2016A000247,"Production, potatoes",Hundredweight,156,thousands,3,v47169,9.3,1700,,,,0
2016,Saskatchewan,2016A000247,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47213,9.7,,..,,,0
2016,Saskatchewan,2016A000247,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47180,9.4,,..,,,2
2016,Saskatchewan,2016A000247,"Total farm value, potatoes",Dollars,81,thousands,3,v47191,9.5,,..,,,0
2016,Alberta,2016A000248,"Seeded area, potatoes",Acres,28,units,0,v47148,10.1,52986,,,,0
2016,Alberta,2016A000248,"Harvested area, potatoes",Acres,28,units,0,v47203,10.6,50898,,,,0
2016,Alberta,2016A000248,"Average yield, potatoes",Hundredweight per harvested acres,159,units,0,v47159,10.2,383.5,,,,1
2016,Alberta,2016A000248,"Production, potatoes",Hundredweight,156,thousands,3,v47170,10.3,19519,,,,0
2016,Alberta,2016A000248,"Amount sold, consumed, seeded or fed to livestock, potatoes",Hundredweight,156,thousands,3,v47214,10.7,,..,,,0
2016,Alberta,2016A000248,"Average farm price, potatoes",Dollars per hundredweight,110,units,0,v47181,10.4,,..,,,2
2016,Alberta,2016A000248,"Total farm value, potatoes",Dollars,81,thousands,3,v47192,10.5,,..,,,0
2016,British Columbia,2016A000259,"Seeded area, potatoes",Acres,28,units,0,v47149,11.1,7250,,,,0
2016,British Columbia,2016A000259,"Harvested area, potatoes",Acres,28,units,0,v47204,11.6,7000,,,,0
